key,context_level,chain_id_scafold,chain_id_binder,num_subunits,binder_type,size,recovery_rate,sequence_similarity,maximum_recovery_rate,average_multiplicity,average_maximum_confidence,average_maximum_score
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,2,0,9,1,ion,2,1.0,1.0,1.0,1.5,0.816584587097168,0.6795985017397721
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,1,0,9,1,ion,2,1.0,1.0,1.0,1.5,0.8165434002876282,0.6747702604805157
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,0,0,9,1,ion,2,1.0,1.0,1.0,1.5,0.9199464917182922,0.8687129957718949
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,2,0,10,1,ion,2,1.0,1.0,1.0,1.0,0.9531399011611938,0.906526328881502
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,1,0,10,1,ion,2,1.0,1.0,1.0,1.0,0.9600975513458252,0.9201195601741174
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,0,0,10,1,ion,2,0.0,0.0,0.0,1.0,0.9993130564689636,0.997799792554348
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,2,0,12,1,ion,4,0.25,0.25,0.25,1.0,0.9892563819885254,0.9606450392302646
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,1,0,12,1,ion,4,0.25,0.25,0.25,1.0,0.9899545907974243,0.9638934429061513
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,0,0,12,1,ion,4,0.75,0.75,0.75,1.0,0.9839656352996826,0.9692693568387366
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,2,0,3,1,ion,3,1.0,1.0,1.0,1.0,0.9999869465827942,0.997831697300259
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,1,0,3,1,ion,3,1.0,1.0,1.0,1.0,0.9999871253967285,0.997831697300259
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,0,0,3,1,ion,3,1.0,1.0,1.0,1.0,0.9998631477355957,0.997831697300259
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,2,0,11,1,ion,4,0.5,0.25,0.5,1.0,0.9994433522224426,0.9984195793794222
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,1,0,11,1,ion,4,0.5,0.25,0.5,1.0,0.9994325637817383,0.9984195793794222
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,0,0,11,1,ion,4,1.0,0.75,1.0,1.0,0.9946395754814148,0.9908951655496425
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,2,0,13,1,ion,2,1.0,1.0,1.0,1.0,0.9989573955535889,0.9983274771693142
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,1,0,13,1,ion,2,1.0,1.0,1.0,1.0,0.9991281032562256,0.9983274771693142
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,0,0,13,1,ion,2,1.0,1.0,1.0,1.0,0.9984452724456787,0.9983274771693142
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,2,0,8,1,ion,3,0.0,0.0,0.0,1.0,0.9889299273490906,0.9785129309523191
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,1,0,8,1,ion,3,0.0,0.0,0.0,1.0,0.9882510304450989,0.9775794175713913
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,0,0,8,1,ion,3,0.3333333432674408,0.3333333333333333,0.3333333432674408,1.0,0.9546413421630859,0.8670489903331853
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,2,0,5,1,ion,2,0.5,0.5,0.5,1.0,0.951312780380249,0.9049046472288864
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,1,0,5,1,ion,2,0.5,0.5,0.5,1.0,0.9535377621650696,0.9081224848704297
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,0,0,5,1,ion,2,0.0,0.0,0.0,1.0,0.9824071526527405,0.9281827929961286
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,2,0,6,1,ion,6,0.5,0.5,0.5,1.0,0.9891297221183777,0.9565380548492733
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,1,0,6,1,ion,6,0.5,0.5,0.5,1.0,0.9898235201835632,0.9590789319845571
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,0,0,6,1,ion,6,0.5,0.5,0.5,1.0,0.98543381690979,0.9455592935207812
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,2,0,1,1,ligand,3,0.6666666865348816,0.6666666666666666,0.6666666865348816,1.0,0.9823427200317383,0.9496116445177881
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,1,0,1,1,ligand,3,0.6666666865348816,0.6666666666666666,0.6666666865348816,1.0,0.9833216071128845,0.9499582934565902
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,0,0,1,1,ligand,3,0.0,0.0,0.0,1.0,0.9345851540565491,0.8319673767643594
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,2,0,7,1,ion,4,0.5,0.5,0.5,1.0,0.9852694272994995,0.9399239419656229
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,1,0,7,1,ion,4,0.5,0.5,0.5,1.0,0.9862120151519775,0.9432674545907606
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,0,0,7,1,ion,4,0.5,0.5,0.5,1.0,0.9979283809661865,0.9925902352620347
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,2,0,2,1,ligand,7,0.5714285969734192,0.5714285714285714,0.5714285969734192,1.0,0.9961405992507935,0.9853098844449028
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,1,0,2,1,ligand,7,0.5714285969734192,0.5714285714285714,0.5714285969734192,1.0,0.9961152076721191,0.9850281943476891
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/7D7W.pdb,0,0,2,1,ligand,7,0.7142857313156128,0.7142857142857143,0.7142857313156128,1.0,0.9966997504234314,0.9937838714319506
