key,context_level,chain_id_scafold,chain_id_binder,num_subunits,binder_type,size,recovery_rate,sequence_similarity,maximum_recovery_rate,average_multiplicity,average_maximum_confidence,average_maximum_score
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,2,0,11,1,ligand,6,0.6666666865348816,0.6666666666666666,0.8333333134651184,1.5,0.8904869556427002,0.802025378266846
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,1,0,11,1,ligand,6,0.8333333134651184,0.8333333333333334,0.8333333134651184,1.5,0.8874407410621643,0.7968166816766903
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,0,0,11,1,ligand,6,0.6666666865348816,0.6666666666666666,0.6666666865348816,1.1666666269302368,0.9603330492973328,0.9131185804983099
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,2,0,4,1,ion,3,0.6666666865348816,0.3333333333333333,0.6666666865348816,1.0,0.9944210648536682,0.9888028234050825
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,1,0,4,1,ion,3,0.6666666865348816,0.3333333333333333,0.6666666865348816,1.0,0.9947436451911926,0.9894621712335027
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,0,0,4,1,ion,3,0.6666666865348816,0.3333333333333333,0.6666666865348816,1.0,0.9987894892692566,0.9980570074902495
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,2,0,10,1,ligand,7,0.7142857313156128,0.5714285714285714,0.7142857313156128,1.4285714626312256,0.8961541056632996,0.8198250613895935
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,1,0,10,1,ligand,7,0.7142857313156128,0.5714285714285714,0.7142857313156128,1.4285714626312256,0.9014871716499329,0.8206497887847518
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,0,0,10,1,ligand,7,0.4285714328289032,0.2857142857142857,0.5714285969734192,1.2857142686843872,0.9251413345336914,0.8397225064375259
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,2,0,12,1,ion,1,0.0,0.0,0.0,2.0,0.8180477023124695,0.6430502293935662
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,1,0,12,1,ion,1,0.0,0.0,0.0,2.0,0.8551061749458313,0.7270098354708798
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,0,0,12,1,ion,1,0.0,0.0,0.0,1.0,0.9967748522758484,0.9975123191361753
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,2,0,6,1,ligand,8,0.5,0.5,0.625,1.25,0.9366512298583984,0.8786128799060869
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,1,0,6,1,ligand,8,0.625,0.625,0.625,1.25,0.9322830438613892,0.8764796963865502
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,0,0,6,1,ligand,8,0.625,0.625,0.625,1.0,0.9849058985710144,0.96006850733055
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,2,0,8,1,ligand,3,0.6666666865348816,0.6666666666666666,0.6666666865348816,1.3333333730697632,0.9577822685241699,0.9190738961685329
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,1,0,8,1,ligand,3,0.6666666865348816,0.6666666666666666,0.6666666865348816,1.0,0.9667432308197021,0.9400303067313209
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,0,0,8,1,ligand,3,0.0,0.0,0.0,1.3333333730697632,0.9408314824104309,0.8811891016193069
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2XO1.pdb,2,0,9,1,ligand,5,0.800000011920929,0.8,0.800000011920929,1.399999976158142,0.9296733140945435,0.8543770487333843
