key,context_level,chain_id_scafold,chain_id_binder,num_subunits,binder_type,size,recovery_rate,sequence_similarity,maximum_recovery_rate,average_multiplicity,average_maximum_confidence,average_maximum_score
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,2,13,18,2,ligand,4,0.25,0.0,0.25,1.25,0.9342292547225952,0.8660514003639113
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,1,13,18,2,ligand,4,0.25,0.0,0.25,1.25,0.9368432760238647,0.8770398988541633
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,0,13,18,2,ligand,4,0.25,0.25,0.25,1.25,0.9634699821472168,0.9082188090308676
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,2,13,15,2,ion,3,0.0,0.0,0.3333333432674408,1.3333333730697632,0.9168546795845032,0.8505198928424291
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,1,13,15,2,ion,3,0.0,0.0,0.0,1.0,0.9264793395996094,0.8649613724235979
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,0,13,15,2,ion,3,0.3333333432674408,0.3333333333333333,0.3333333432674408,1.6666666269302368,0.9123541712760925,0.7757278730968401
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,2,13,4,2,ligand,1,1.0,1.0,1.0,1.0,0.9298990368843079,0.7981561719623746
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,1,13,4,2,ligand,1,1.0,1.0,1.0,1.0,0.9485262632369995,0.8500000544268358
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,0,13,4,2,ligand,1,1.0,1.0,1.0,1.0,0.9830144643783569,0.9552002680272756
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,2,13,17,2,ligand,5,0.4000000059604645,0.2,0.4000000059604645,1.399999976158142,0.927105724811554,0.8016146398139841
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,1,13,17,2,ligand,5,0.4000000059604645,0.2,0.4000000059604645,1.399999976158142,0.9288679361343384,0.8033609042369836
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,0,13,17,2,ligand,5,0.4000000059604645,0.2,0.4000000059604645,1.0,0.9976367950439453,0.9947802544586095
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,2,13,0,2,rna,6,0.5,0.3333333333333333,0.6666666865348816,1.5,0.8881196975708008,0.7843261033249758
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,1,13,0,2,rna,6,0.5,0.3333333333333333,0.5,1.1666666269302368,0.8989534378051758,0.8022172153995708
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,0,13,0,2,rna,6,0.5,0.3333333333333333,0.5,1.1666666269302368,0.9704353213310242,0.9213637856319563
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,2,13,16,2,ligand,6,0.6666666865348816,0.6666666666666666,0.6666666865348816,1.1666666269302368,0.9354596138000488,0.8803392405451577
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/3SKI.pdb,1,13,16,2,ligand,6,0.6666666865348816,0.6666666666666666,0.6666666865348816,1.1666666269302368,0.9235116839408875,0.8576345042144498
