key,context_level,chain_id_scafold,chain_id_binder,num_subunits,binder_type,size,recovery_rate,sequence_similarity,maximum_recovery_rate,average_multiplicity,average_maximum_confidence,average_maximum_score
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,2,9,17,1,ion,7,0.8571428656578064,0.7142857142857143,0.7142857313156128,1.0,0.87245112657547,0.8014165076151022
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,1,9,17,1,ion,7,0.8571428656578064,0.7142857142857143,0.7142857313156128,1.0,0.8686768412590027,0.80357566907142
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,0,9,17,1,ion,7,0.8571428656578064,0.7142857142857143,0.8571428656578064,1.0,0.9962102174758911,0.9907834329839382
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,2,9,12,1,ion,5,0.6000000238418579,0.6,0.6000000238418579,1.399999976158142,0.8993346095085144,0.8335441050768798
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,1,9,12,1,ion,5,0.6000000238418579,0.6,0.6000000238418579,1.399999976158142,0.8963609933853149,0.8311818618328207
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,0,9,12,1,ion,5,0.800000011920929,0.8,0.800000011920929,1.2000000476837158,0.9658964276313782,0.9393491877441278
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,2,9,14,1,ion,5,0.6000000238418579,0.6,0.6000000238418579,1.0,0.9621040225028992,0.8791922400385961
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,1,9,14,1,ion,5,0.6000000238418579,0.6,0.6000000238418579,1.0,0.9600741267204285,0.8771614478704517
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,0,9,14,1,ion,5,0.6000000238418579,0.6,0.6000000238418579,1.399999976158142,0.8749960064888,0.8075815594819812
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,2,9,13,1,ion,5,0.800000011920929,0.6,0.6000000238418579,1.0,0.8327843546867371,0.741673526608554
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,1,9,13,1,ion,5,0.800000011920929,0.6,0.6000000238418579,1.0,0.8264063000679016,0.7427189195438314
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,0,9,13,1,ion,5,0.800000011920929,0.6,0.800000011920929,1.0,0.9949604868888855,0.9877658153097878
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,2,9,0,1,protein,12,0.4166666567325592,0.3333333333333333,0.5,1.25,0.9158633351325989,0.8160363785296982
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,1,9,0,1,protein,12,0.4166666567325592,0.3333333333333333,0.5,1.25,0.9138597846031189,0.8156430888301521
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,0,9,0,1,protein,12,0.6666666865348816,0.5833333333333334,0.6666666865348816,1.1666666269302368,0.9391716122627258,0.9013958828195215
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,2,9,16,1,ion,2,1.0,1.0,1.0,1.0,0.9999995231628418,0.9979708846327042
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,1,9,16,1,ion,2,1.0,1.0,1.0,1.0,0.9999995231628418,0.9979708846327042
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,0,9,16,1,ion,2,1.0,1.0,1.0,1.0,0.9999999403953552,0.9979708846327042
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,2,9,11,1,ion,6,1.0,0.6666666666666666,1.0,1.0,0.9589672684669495,0.8897326575965216
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,1,9,11,1,ion,6,1.0,0.6666666666666666,1.0,1.0,0.960706889629364,0.8945234389690834
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,0,9,11,1,ion,6,0.6666666865348816,0.3333333333333333,0.6666666865348816,1.0,0.979189395904541,0.9266469919419423
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,2,9,15,1,ion,4,0.25,0.25,0.25,1.25,0.9138932228088379,0.8133032869469679
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,1,9,15,1,ion,4,0.25,0.25,0.25,1.25,0.9115614891052246,0.8048335901663756
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/1DUL.pdb,0,9,15,1,ion,4,0.75,0.75,0.75,1.25,0.9601801037788391,0.9327424624376508
