key,context_level,chain_id_scafold,chain_id_binder,num_subunits,binder_type,size,recovery_rate,sequence_similarity,maximum_recovery_rate,average_multiplicity,average_maximum_confidence,average_maximum_score
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,2,0,4,1,ion,2,0.0,0.0,0.0,1.0,0.9268008470535278,0.857359502685807
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,1,0,4,1,ion,2,0.0,0.0,0.5,1.5,0.9050570726394653,0.811326903197058
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,0,0,4,1,ion,2,0.0,0.0,0.5,1.5,0.851270318031311,0.7148109439975674
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,2,0,6,1,ion,3,0.6666666865348816,0.6666666666666666,0.6666666865348816,1.0,0.9988489747047424,0.9981100719651496
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,1,0,6,1,ion,3,0.6666666865348816,0.6666666666666666,0.6666666865348816,1.0,0.9989569187164307,0.9981100719651496
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,0,0,6,1,ion,3,0.6666666865348816,0.6666666666666666,0.6666666865348816,1.3333333730697632,0.9406332969665527,0.8976909143535133
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,2,0,5,1,ion,4,0.5,0.5,1.0,1.5,0.8383022546768188,0.6841454112721158
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,1,0,5,1,ion,4,0.5,0.5,1.0,1.5,0.8484984636306763,0.6825629381177659
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,0,0,5,1,ion,4,0.75,0.5,1.0,1.25,0.9708278775215149,0.9350047597855484
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,2,0,7,1,ion,1,1.0,1.0,1.0,1.0,0.9042615294456482,0.8050175771895666
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,1,0,7,1,ion,1,1.0,1.0,1.0,1.0,0.9091138243675232,0.8183721861568432
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,0,0,7,1,ion,1,0.0,0.0,0.0,2.0,0.7817580699920654,0.5122340249532398
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,2,0,1,1,ion,6,0.3333333432674408,0.3333333333333333,0.3333333432674408,1.1666666269302368,0.9184034466743469,0.8239546377442233
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,1,0,1,1,ion,6,0.3333333432674408,0.3333333333333333,0.3333333432674408,1.1666666269302368,0.927634060382843,0.8427688844500074
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,0,0,1,1,ion,6,0.1666666716337204,0.16666666666666666,0.1666666716337204,1.1666666269302368,0.8907081484794617,0.7790834641941747
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,2,0,2,1,ion,4,0.25,0.25,0.25,1.0,0.9454649686813354,0.8936301051440544
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,1,0,2,1,ion,4,0.25,0.25,0.25,1.0,0.9522980451583862,0.9077029791268479
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,0,0,2,1,ion,4,0.0,0.0,0.0,1.0,0.9593105912208557,0.878103678929934
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,2,0,3,1,ion,5,0.4000000059604645,0.4,0.4000000059604645,1.2000000476837158,0.943648636341095,0.8979440093729121
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,1,0,3,1,ion,5,0.4000000059604645,0.4,0.4000000059604645,1.2000000476837158,0.9437371492385864,0.8944022279605806
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/2HOO.pdb,0,0,3,1,ion,5,0.4000000059604645,0.2,0.800000011920929,1.399999976158142,0.9004982709884644,0.8183984434007081
