key,context_level,chain_id_scafold,chain_id_binder,num_subunits,binder_type,size,recovery_rate,sequence_similarity,maximum_recovery_rate,average_multiplicity,average_maximum_confidence,average_maximum_score
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,2,0,9,1,ion,4,0.25,0.25,0.25,1.0,0.9841206073760986,0.9653447459153721
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,1,0,9,1,ion,4,0.25,0.25,0.25,1.0,0.9788962602615356,0.9547992742589473
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,0,0,9,1,ion,4,0.25,0.25,0.25,1.0,0.8889628648757935,0.7375911007275765
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,2,0,12,1,ion,2,1.0,1.0,1.0,1.0,0.9888148903846741,0.977188719269706
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,1,0,12,1,ion,2,1.0,1.0,1.0,1.0,0.9898122549057007,0.9798968329917195
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,0,0,12,1,ion,2,0.5,0.5,0.5,1.5,0.8804881572723389,0.768610378224475
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,2,0,10,1,ion,4,0.25,0.25,0.25,1.25,0.8991802930831909,0.838438255905094
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,1,0,10,1,ion,4,0.25,0.25,0.25,1.0,0.9042706489562988,0.8482779397318612
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,0,0,10,1,ion,4,0.75,0.75,0.75,1.0,0.9813961982727051,0.9647790577296762
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,2,0,3,1,ion,2,1.0,1.0,1.0,1.0,0.9987936615943909,0.9987450391666501
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,1,0,3,1,ion,2,1.0,1.0,1.0,1.0,0.9987470507621765,0.99873857270503
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,0,0,3,1,ion,2,1.0,1.0,1.0,1.0,0.9999985098838806,0.9987450391666501
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,2,0,1,1,ion,6,0.1666666716337204,0.16666666666666666,0.1666666716337204,1.1666666269302368,0.9268037676811218,0.881182508100403
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,1,0,1,1,ion,6,0.1666666716337204,0.16666666666666666,0.1666666716337204,1.0,0.9259747862815857,0.8787715186762761
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,0,0,1,1,ion,6,0.5,0.5,0.5,1.0,0.9200441837310791,0.8139712971129259
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,2,0,11,1,ion,3,0.6666666865348816,0.6666666666666666,1.0,1.3333333730697632,0.905712902545929,0.8039412825147861
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,1,0,11,1,ion,3,0.6666666865348816,0.6666666666666666,1.0,1.3333333730697632,0.908261775970459,0.8075996328011318
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,0,0,11,1,ion,3,0.6666666865348816,0.6666666666666666,0.6666666865348816,1.3333333730697632,0.9064796566963196,0.81875040519022
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,2,0,5,1,ion,2,0.5,0.5,0.5,1.5,0.9064360857009888,0.8206611059197336
/scratch/bibekar/carbonara-rna/model/data/all_bioassemblies/pdbs/6TFG.pdb,1,0,5,1,ion,2,0.5,0.5,0.5,1.5,0.9087042808532715,0.8210553687573712
